OHERZLWVBJCXOF-NSHDSACASA-N	1 1 1	1 1 2 5 4 1 8 1 19 1 	1 1 8 1 19 1 78 5 80 1 	1 1 2 5 4 1 8 1 19 1 
YQTHRFIEKUQOBI-UHFFFAOYSA-N	1 1 1	2 6 4 2 42 1 74 1 	42 1 74 1 78 6 80 2 	2 6 4 2 42 1 74 1 
DHAZIUXMHRHVMP-UHFFFAOYSA-N	1 1 1	1 2 2 14 22 1 	1 2 2 14 22 1 	1 2 2 14 22 1 
ZKMMDUASHHHRSC-RWVUOVKPSA-N	1 0 0	1 5 2 12 3 3 22 2 32 2 77 2 109 2 	1 5 2 12 3 3 22 2 32 2 77 2 	1 5 2 12 3 3 22 2 32 2 77 2 
KWXNSDHYSPNVBM-UHFFFAOYSA-N	1 1 1	2 1 16 1 27 2 	16 1 83 2 	2 1 16 1 27 2 
COARODKCNGNOQZ-UHFFFAOYSA-N	1 1 1	1 2 2 4 3 1 24 1 25 1 	1 2 2 4 3 1 24 1 25 1 	1 2 2 4 3 1 24 1 25 1 
IPWGSXZCDPTDEH-UHFFFAOYSA-N	0 0 1	1 3 2 1 9 2 10 2 11 1 13 1 21 1 25 1 34 1 	1 3 2 1 9 2 10 2 11 1 13 1 21 1 25 1 34 1 	1 3 2 1 9 2 10 2 11 1 13 1 21 1 25 1 34 1 130 1 
GFVTUBMIUWNDMN-UHFFFAOYSA-N	1 1 1	1 1 2 14 14 1 32 1 96 1 	1 1 2 14 14 1 32 1 100 1 	1 1 2 14 14 1 32 1 96 1 
PNUFYSGVPVMNRN-UHFFFAOYSA-N	1 1 1	1 3 2 2 3 3 	1 3 78 2 79 3 	1 3 2 2 3 3 
VGWBXRXNERKBSJ-UHFFFAOYSA-N	0 1 0	108 2 	9 2 105 2 106 1 	108 2 
SHQRLYGZJPBYGJ-UHFFFAOYSA-N	1 1 1	1 1 2 10 14 1 101 1 	1 1 2 10 3 1 14 1 25 1 81 1 	1 1 2 10 14 1 101 1 
RRFNCPBJVPQIPP-UHFFFAOYSA-N	1 1 1	1 2 2 2 45 2 	1 2 2 2 45 2 	1 2 2 2 45 2 
DTWKKDUYCIPQFZ-UHFFFAOYSA-N	1 1 1	1 1 2 2 3 1 7 1 18 1 41 1 	1 1 2 2 3 1 7 1 18 1 41 1 	1 1 2 2 3 1 7 1 18 1 41 1 
RTIFKRRVRCEAEO-UHFFFAOYSA-N	1 1 1	7 1 9 4 10 1 38 1 71 1 	7 1 9 7 10 1 38 1 71 1 	7 1 9 4 10 1 38 1 71 1 
XIHDFPHFJXUOQA-UHFFFAOYSA-N	1 1 1	1 2 2 18 25 1 	1 2 2 18 25 1 	1 2 2 18 25 1 
HNUBMUSOXKDQIN-UHFFFAOYSA-N	1 1 1	1 1 2 3 22 1 44 1 	1 1 2 3 22 1 44 1 	1 1 2 3 22 1 44 1 
CFHWRTNORXTUDE-NXEZZACHSA-N	0 1 1	-1 2 	2 6 107 2 	2 6 136 2 
WQMKDHREUPHQQE-UHFFFAOYSA-N	1 1 1	1 3 2 13 3 1 66 1 	1 3 2 13 3 1 66 1 	1 3 2 13 3 1 66 1 
HXMYUSWENPCWFT-UHFFFAOYSA-N	1 1 1	1 1 2 3 5 1 103 1 	1 1 2 3 5 1 123 1 	1 1 2 3 5 1 103 1 
PFKZTZZEEPSIAA-HNNXBMFYSA-N	1 1 1	2 9 3 1 25 1 27 1 44 1 66 1 	2 6 25 1 27 1 44 1 66 1 78 3 	2 9 3 1 25 1 27 1 44 1 66 1 
XLYOFNOQVPJJNP-DYCDLGHISA-N	1 1 1	16 1 	16 1 	16 1 
UZKDXESOJFBSJS-JXMYBXCISA-N	1 1 1	2 7 3 2 4 2 9 5 10 1 14 1 24 1 34 1 42 3 	2 2 4 1 9 5 10 1 24 1 34 1 42 3 78 5 79 2 80 1 82 1 	2 7 3 2 4 2 9 5 10 1 14 1 24 1 34 1 42 3 
PKFSEFNWSYNKKM-UHFFFAOYSA-N	1 1 1	1 3 2 3 35 1 101 1 	1 3 2 3 3 1 14 1 25 1 35 1 	1 3 2 3 35 1 101 1 
WMRCTEPOPAZMMN-UHFFFAOYSA-N	1 1 1	1 1 2 10 3 1 42 2 	1 1 2 10 3 1 42 2 	1 1 2 10 3 1 42 2 
IHNUKBZLLPOGDS-UHFFFAOYSA-N	1 1 1	1 3 2 4 3 1 4 1 7 1 	1 3 4 1 7 1 78 4 79 1 	1 3 2 4 3 1 4 1 7 1 
NQRFAUVGDLHPGH-UHFFFAOYSA-N	1 1 1	1 1 2 4 3 1 42 1 64 1 	1 1 2 4 3 1 42 1 64 1 	1 1 2 4 3 1 42 1 64 1 
XWJTYEGVQBFZHI-IMPNNSMHSA-N	1 1 1	1 3 2 10 3 6 4 2 14 2 42 1 70 1 	1 3 2 2 3 1 42 1 70 1 78 8 79 5 80 2 81 2 	1 3 2 10 3 6 4 2 14 2 42 1 70 1 
FZMPLKVGINKUJZ-UHFFFAOYSA-N	1 1 1	9 3 11 1 71 2 	9 3 11 1 71 2 	9 3 11 1 71 2 
LEOBMIVTCWKNCB-UHFFFAOYSA-N	1 1 1	1 6 4 2 39 1 	1 6 4 2 9 2 10 1 38 1 	1 6 4 2 39 1 
VSCUCHUDCLERMY-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 1 25 1 	1 3 2 1 3 1 25 1 	1 3 2 1 3 1 25 1 
LDGQUFYTSFGKFE-UHFFFAOYSA-N	1 1 1	2 16 19 2 	19 2 78 16 	2 16 19 2 
JCCRGQZQICHINY-PLNGDYQASA-N	1 1 1	1 3 3 1 6 1 25 1 	1 3 3 1 6 1 25 1 	1 3 3 1 6 1 25 1 
DECROJFJFVMMIP-UHFFFAOYSA-N	0 1 1	-1 2 	1 2 66 1 153 2 	1 2 66 1 140 2 
HGHGGPKMLBWNBI-UHFFFAOYSA-N	1 1 1	9 4 10 1 11 1 74 1 77 1 	9 4 10 1 11 1 74 1 77 1 	9 4 10 1 11 1 74 1 77 1 
WOYWLLHHWAMFCB-UHFFFAOYSA-N	1 1 1	1 2 2 5 3 1 21 1 	1 2 2 5 3 1 21 1 	1 2 2 5 3 1 21 1 
NCTBYWFEJFTVEL-UHFFFAOYSA-N	1 1 1	1 2 2 2 3 1 5 1 77 1 	1 2 2 2 3 1 5 1 77 1 	1 2 2 2 3 1 5 1 77 1 
ZKPDXFCMHFRNQC-UHFFFAOYSA-N	1 1 1	18 1 19 1 38 1 	9 3 18 1 19 1 38 1 	18 1 19 1 38 1 
KGIABMDFILVKGN-UHFFFAOYSA-N	1 1 1	1 2 7 1 66 1 	1 2 7 1 66 1 	1 2 7 1 66 1 
OZBOTLMHFMZTGA-UHFFFAOYSA-N	1 1 1	1 3 2 3 3 4 21 1 	1 3 2 1 21 1 78 2 79 4 	1 3 2 3 3 4 21 1 
BUSOTUQRURCMCM-UHFFFAOYSA-N	1 1 1	2 1 9 5 10 1 25 1 42 1 	2 1 9 5 10 1 25 1 42 1 	2 1 9 5 10 1 25 1 42 1 
DKGAVHZHDRPRBM-SGLLWXCUSA-N	1 1 1	1 3 4 1 14 1 	1 3 4 1 82 1 	1 3 4 1 14 1 
BHUGZIJOVAVBOQ-UHFFFAOYSA-N	1 1 1	1 1 2 2 32 1 42 1 	1 1 2 2 32 1 42 1 	1 1 2 2 32 1 42 1 
OMIDXVJKZCPKEI-UHFFFAOYSA-N	1 1 1	2 4 3 4 19 1 	19 1 78 4 79 4 	2 4 3 4 19 1 
QQONPFPTGQHPMA-QNYGJALNSA-N	1 1 1	1 1 5 1 	1 1 5 1 	1 1 5 1 
JYVRGXIYJXJIBY-UHFFFAOYSA-N	1 1 1	2 3 6 1 8 1 24 1 	6 1 8 1 24 1 78 3 	2 3 6 1 8 1 24 1 
XKPTXCDASJWOLK-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 1 25 2 	1 3 2 1 3 1 25 2 	1 3 2 1 3 1 25 2 
GRRIMVWABNHKBX-UHFFFAOYSA-N	1 1 1	9 4 10 2 24 1 29 1 	9 4 10 2 24 1 29 1 	9 4 10 2 24 1 29 1 
CXENHBSYCFFKJS-VDQVFBMKSA-N	1 1 1	1 4 2 3 5 1 8 3 	1 4 2 3 5 1 8 3 	1 4 2 3 5 1 8 3 
VAYOSLLFUXYJDT-RDTXWAMCSA-N	0 1 0	1 2 2 1 3 2 8 1 9 4 10 3 12 1 34 1 99 1 	1 2 8 1 9 3 10 3 34 1 38 1 78 2 79 2 103 1 	1 2 2 1 3 2 8 1 9 4 10 3 12 1 34 1 99 1 
KJPRLNWUNMBNBZ-QPJJXVBHSA-N	1 1 1	6 1 9 5 10 1 20 1 	6 1 9 5 10 1 20 1 	6 1 9 5 10 1 20 1 
QVLJLWHOILVHJJ-UHFFFAOYSA-N	1 1 1	1 1 2 1 22 1 38 1 	1 1 2 1 9 2 10 1 22 1 37 1 	1 1 2 1 22 1 38 1 
WISXXOGOMDYNSN-UHFFFAOYSA-N	0 1 0	9 2 11 2 36 1 	1 2 9 2 36 1 39 1 	9 2 11 2 36 1 
LCUQJELQVHGIJS-UHFFFAOYSA-N	1 1 1	1 1 2 10 3 1 64 2 	1 1 2 10 3 1 64 2 	1 1 2 10 3 1 64 2 
UUKQQZBNABOEMH-UHFFFAOYSA-N	0 1 1	-1 1 	1 1 2 1 5 1 7 1 9 4 10 1 53 1 77 1 107 1 	1 1 2 1 5 1 7 1 9 4 10 1 53 1 77 1 136 1 
UZXWDKGGOMPAEZ-UHFFFAOYSA-N	1 0 1	1 2 2 2 27 1 70 1 	1 2 27 1 78 2 	1 2 2 2 27 1 70 1 
QRJZCQOLJVIBDE-UHFFFAOYSA-N	1 1 1	1 1 2 5 19 1 107 1 	1 1 2 5 9 2 19 1 105 1 	1 1 2 5 19 1 107 1 
LVPZSMIBSMMLPI-UHFFFAOYSA-N	1 1 1	1 2 2 1 35 1 41 1 	1 2 2 1 35 1 41 1 	1 2 2 1 35 1 41 1 
MJLCPNGJAGPYLB-UHFFFAOYSA-N	0 1 0	1 4 2 2 3 4 25 2 27 2 35 2 	1 4 2 1 3 2 27 2 35 2 78 1 113 1 	1 4 2 2 3 4 25 2 27 2 35 2 
UDQMVAYZZYCMOT-BQYQJAHWSA-N	1 1 1	1 2 2 1 6 1 35 1 65 1 	1 2 2 1 6 1 35 1 65 1 	1 2 2 1 6 1 35 1 65 1 
DQEPMTIXHXSFOR-ZGXWSNOMSA-N	0 1 1	-1 1 	9 8 10 8 79 2 81 2 109 1 	3 1 9 8 10 7 13 1 14 2 137 1 
XXCPOPNECJIJIH-UHFFFAOYSA-N	1 1 1	1 2 2 2 4 1 9 5 10 1 14 1 	1 2 2 2 4 1 9 5 10 1 82 1 	1 2 2 2 4 1 9 5 10 1 14 1 
HSQFVBWFPBKHEB-UHFFFAOYSA-N	1 1 1	9 2 17 1 53 3 	9 2 17 1 53 3 	9 2 17 1 53 3 
KENZYIHFBRWMOD-UHFFFAOYSA-N	1 1 1	9 6 10 2 53 4 	9 6 10 2 53 4 	9 6 10 2 53 4 
WMWZAQFDBNMOHR-UHFFFAOYSA-N	1 1 1	1 2 3 1 9 8 10 2 12 2 34 1 35 1 	1 2 3 1 9 8 10 4 34 1 35 1 78 2 	1 2 3 1 9 8 10 2 12 2 34 1 35 1 
SBPAFMRNDOFNLB-UHFFFAOYSA-N	1 1 1	9 11 10 6 53 1 	9 11 10 6 53 1 	9 11 10 6 53 1 
ZFNVDHOSLNRHNN-UHFFFAOYSA-N	1 1 1	1 3 3 1 9 4 12 1 13 1 20 1 	1 3 3 1 9 4 12 1 13 1 20 1 	1 3 3 1 9 4 12 1 13 1 20 1 
FOYMVHMUBKHXLY-UHFFFAOYSA-N	1 1 1	9 2 11 1 36 1 53 2 	9 2 11 1 36 1 53 2 	9 2 11 1 36 1 53 2 
GZUPUZMCIXFGMH-UHFFFAOYSA-N	1 0 1	2 3 24 2 81 1 	24 2 78 3 	2 3 24 2 81 1 
ZGNMAGBUXLWHOL-UHFFFAOYSA-N	1 1 1	1 3 3 2 9 4 12 1 13 1 24 2 	1 3 3 2 9 4 12 1 13 1 24 2 	1 3 3 2 9 4 12 1 13 1 24 2 
FQYRLEXKXQRZDH-UHFFFAOYSA-N	0 1 0	9 6 10 2 36 1 	9 5 10 1 36 1 38 1 	9 6 10 2 36 1 
ASUTZQLVASHGKV-JDFRZJQESA-N	1 0 1	2 3 3 1 4 1 6 1 9 2 10 3 12 1 14 1 24 1 26 1 34 1 	6 1 9 2 10 4 24 1 34 1 78 4 79 2 80 1 81 1 	2 3 3 1 4 1 6 1 9 2 10 3 12 1 14 1 24 1 26 1 34 1 
QNVRIHYSUZMSGM-UHFFFAOYSA-N	1 1 1	1 2 2 3 3 1 14 1 	1 2 2 3 3 1 81 1 	1 2 2 3 3 1 14 1 
MHNNAWXXUZQSNM-UHFFFAOYSA-N	1 1 1	1 2 2 1 7 1 	1 2 2 1 7 1 	1 2 2 1 7 1 
RRZRZLRUYPZYEH-UHFFFAOYSA-N	1 1 1	1 5 2 4 3 3 	1 5 2 4 3 3 	1 5 2 4 3 3 
ACJRMEVDTSKFDP-UHFFFAOYSA-N	1 1 1	9 18 10 12 	9 18 10 12 	9 18 10 12 
QYPLKDUOPJZROX-UHFFFAOYSA-N	1 1 1	1 3 2 1 4 1 20 1 	1 3 2 1 4 1 20 1 	1 3 2 1 4 1 20 1 
MDPMDEQKQHCPNA-UHFFFAOYSA-N	1 1 1	1 3 2 7 4 1 41 1 77 2 	1 3 2 7 4 1 41 1 77 2 	1 3 2 7 4 1 41 1 77 2 
XHJWMVOQYQFTBM-UHFFFAOYSA-N	1 1 1	1 4 2 7 3 2 	1 4 2 7 3 2 	1 4 2 7 3 2 
ZNOREXRHKZXVPC-UHFFFAOYSA-N	1 1 1	9 4 10 1 21 1 71 1 	9 4 10 1 21 1 71 1 	9 4 10 1 21 1 71 1 
UKTLNAIDPLDTPZ-UHFFFAOYSA-N	1 1 1	1 2 2 4 	1 2 2 4 	1 2 2 4 
YVZRATJRHVPWJR-UHFFFAOYSA-N	1 1 1	1 1 2 2 44 1 45 1 77 1 	1 1 2 2 44 1 45 1 77 1 	1 1 2 2 44 1 45 1 77 1 
QMWSCHMOUMCING-UHFFFAOYSA-N	1 1 1	2 7 3 3 14 1 	78 7 79 3 81 1 	2 7 3 3 14 1 
BXSVYGKOUULJCL-UHFFFAOYSA-N	1 1 1	9 4 10 1 48 1 53 1 	9 4 10 1 48 1 53 1 	9 4 10 1 48 1 53 1 
QENIALCDPFDFHX-UHFFFAOYSA-N	1 1 1	9 2 10 2 11 2 64 2 	9 2 10 2 11 2 64 2 	9 2 10 2 11 2 64 2 
JGMOSNLGCYXSCZ-UHFFFAOYSA-N	0 0 1	2 2 35 1 44 2 107 1 	2 2 9 2 35 1 44 2 105 1 	2 2 35 1 44 2 107 1 130 1 
IGEXYHSUUVTDLS-UHFFFAOYSA-N	1 1 1	1 2 2 5 3 2 19 1 	1 2 2 3 3 1 19 1 78 2 79 1 	1 2 2 5 3 2 19 1 
NJQZTGGQYUUYKS-UHFFFAOYSA-N	1 1 1	1 2 2 1 39 1 	1 1 9 1 11 1 12 1 37 1 	1 2 2 1 39 1 
ZVTWZSXLLMNMQC-UHFFFAOYSA-N	1 1 1	9 9 10 3 20 1 25 1 	9 9 10 3 20 1 25 1 	9 9 10 3 20 1 25 1 
FKUBXWPGZAKUSU-UHFFFAOYSA-N	1 1 1	1 3 2 2 3 2 44 1 	1 3 2 2 3 2 44 1 	1 3 2 2 3 2 44 1 
CVQFAMQDTWVJSV-BAXNFHPCSA-N	0 1 0	1 2 2 1 3 1 6 1 8 1 9 4 10 3 12 1 33 1 34 1 42 2 99 1 	1 2 6 1 8 1 9 3 10 3 33 1 34 1 38 1 42 2 78 2 79 1 103 1 	1 2 2 1 3 1 6 1 8 1 9 4 10 3 12 1 33 1 34 1 42 2 99 1 
ZHMMPVANGNPCBW-UHFFFAOYSA-N	1 1 1	1 1 9 4 13 1 17 1 42 1 	1 1 9 4 13 1 17 1 42 1 	1 1 9 4 13 1 17 1 42 1 
YYBPWCVCMWLJGZ-KVVPKJCYSA-N	1 1 1	1 1 2 15 3 1 6 2 25 1 27 1 	1 1 2 12 6 2 25 1 27 1 78 3 	1 1 2 15 3 1 6 2 25 1 27 1 
QKJRNVLZJXENQW-UHFFFAOYSA-N	1 1 1	1 1 2 14 27 1 35 1 96 1 	1 1 2 11 27 1 35 1 78 2 100 1 	1 1 2 14 27 1 35 1 96 1 
QJPHZZUBQAASNR-UHFFFAOYSA-N	1 1 1	2 3 4 1 9 10 10 2 19 1 	9 10 10 2 19 1 78 3 80 1 	2 3 4 1 9 10 10 2 19 1 
DUALVGKOWZJXLR-UHFFFAOYSA-N	1 1 1	1 1 2 5 9 4 10 2 24 1 77 1 	1 1 2 5 9 4 10 2 24 1 77 1 	1 1 2 5 9 4 10 2 24 1 77 1 
POCNHGFJLGYFIK-UHFFFAOYSA-N	1 1 1	1 1 2 7 3 1 	1 1 78 7 79 1 	1 1 2 7 3 1 
BFUUJUGQJUTPAF-UHFFFAOYSA-N	0 0 1	1 3 2 4 9 3 10 2 25 1 35 1 36 1 77 1 	1 3 2 4 9 3 10 2 25 1 35 1 36 1 77 1 	1 3 2 4 9 3 10 2 25 1 35 1 36 1 77 1 130 1 
UMPGNGRIGSEMTC-UHFFFAOYSA-N	1 1 1	1 3 2 3 3 1 4 2 9 8 10 2 17 2 	1 3 9 8 10 2 17 2 78 3 79 1 80 2 	1 3 2 3 3 1 4 2 9 8 10 2 17 2 
JFFYKITVXPZLQS-UHFFFAOYSA-N	1 1 1	2 2 7 1 14 2 	2 2 7 1 14 2 	2 2 7 1 14 2 
XIWCAVKLPUJHOO-UHFFFAOYSA-N	1 1 1	1 2 2 7 3 3 4 1 7 1 14 1 	1 2 2 4 3 1 7 1 14 1 78 3 79 2 80 1 	1 2 2 7 3 3 4 1 7 1 14 1 
ROEOVWIEALGNLM-UHFFFAOYSA-N	0 1 0	9 10 10 6 	9 10 10 4 39 1 	9 10 10 6 
NXXYKOUNUYWIHA-UHFFFAOYSA-N	1 1 1	9 3 11 2 17 1 	9 3 11 2 17 1 	9 3 11 2 17 1 
HGOGNLOBEAIJAM-IHWYPQMZSA-N	1 1 1	1 1 6 1 64 1 77 1 	1 1 6 1 64 1 77 1 	1 1 6 1 64 1 77 1 
CUFVEFNSNXROKL-UHFFFAOYSA-N	1 1 1	1 6 2 2 4 1 9 4 10 2 35 1 42 1 	1 6 2 2 4 1 9 4 10 2 35 1 42 1 	1 6 2 2 4 1 9 4 10 2 35 1 42 1 
MMFBQHXDINNBMW-UHFFFAOYSA-N	1 1 1	1 2 2 3 9 5 10 1 35 1 	1 2 2 3 9 5 10 1 35 1 	1 2 2 3 9 5 10 1 35 1 
NXMXETCTWNXSFG-UHFFFAOYSA-N	1 1 1	1 1 2 1 24 1 30 1 	1 1 2 1 24 1 30 1 	1 1 2 1 24 1 30 1 
IMAKHNTVDGLIRY-UHFFFAOYSA-N	1 1 1	1 1 65 1 77 1 	1 1 65 1 77 1 	1 1 65 1 77 1 
QMYGFTJCQFEDST-UHFFFAOYSA-N	1 1 1	1 1 2 2 3 1 21 1 24 1 	1 1 2 2 3 1 21 1 24 1 	1 1 2 2 3 1 21 1 24 1 
KXWDMNPRHKRGKB-DYQRUOQXSA-N	1 1 1	1 6 2 15 3 7 4 2 8 1 22 1 	1 6 2 7 3 2 8 1 22 1 78 8 79 5 80 2 	1 6 2 15 3 7 4 2 8 1 22 1 
YNKQMZRTPPVLLL-UHFFFAOYSA-N	1 1 1	1 2 4 1 6 1 77 1 	1 2 6 1 77 1 80 1 	1 2 4 1 6 1 77 1 
WXRVWIVUBDOQEU-UHFFFAOYSA-N	1 1 1	1 2 2 6 3 1 35 1 	1 2 3 1 35 1 78 6 	1 2 2 6 3 1 35 1 
HSHDPVRGPKOGME-UHFFFAOYSA-N	1 1 1	1 1 9 9 10 1 12 2 	1 1 9 9 10 1 12 2 	1 1 9 9 10 1 12 2 
OKHMDSCYUWAQPT-UHFFFAOYSA-N	0 0 1	-1 1 	-1 1 	2 2 29 2 32 2 130 4 
MNANIHSTOUUFNY-UHFFFAOYSA-N	1 0 0	9 3 10 2 71 1 74 1 109 1 	9 3 10 2 71 1 74 1 	9 3 10 2 71 1 74 1 
GASJOQPNNSMIFF-UHFFFAOYSA-N	1 1 1	1 2 2 12 19 1 	1 2 2 12 19 1 	1 2 2 12 19 1 
TVSGBEJPUDTIBF-ARJAWSKDSA-N	1 1 1	1 1 2 3 6 1 25 1 41 1 	1 1 2 3 6 1 25 1 41 1 	1 1 2 3 6 1 25 1 41 1 
GFXQBWUWIQBIKN-UHFFFAOYSA-N	1 1 1	2 3 9 4 10 1 14 2 35 1 71 1 	2 3 9 4 10 1 14 2 35 1 71 1 	2 3 9 4 10 1 14 2 35 1 71 1 
GMVJKSNPLYBFSO-UHFFFAOYSA-N	1 1 1	9 3 10 3 64 3 	9 3 10 3 64 3 	9 3 10 3 64 3 
YNWQRSDBDBXZIQ-UHFFFAOYSA-N	1 1 1	2 5 4 1 35 1 65 1 	35 1 65 1 78 5 80 1 	2 5 4 1 35 1 65 1 
KIQQUVJOLVCZKG-UHFFFAOYSA-N	1 1 1	9 4 10 1 53 1 102 1 	9 4 10 1 53 1 122 1 	9 4 10 1 53 1 102 1 
JVWIGCCSQRPBSM-UHFFFAOYSA-N	1 1 1	1 1 2 5 6 1 35 1 	1 1 2 1 6 1 35 1 78 4 	1 1 2 5 6 1 35 1 
RCNPUXIKUDBTIO-LWFKIUJUSA-N	1 1 1	1 3 2 3 5 2 6 1 21 1 77 3 	1 3 2 3 5 2 6 1 21 1 77 3 	1 3 2 3 5 2 6 1 21 1 77 3 
VHOACUZAQKMOEQ-UHFFFAOYSA-N	1 1 1	1 2 2 3 3 1 18 1 77 1 	1 2 2 3 3 1 18 1 77 1 	1 2 2 3 3 1 18 1 77 1 
QYJQHDWGURXGNL-UHFFFAOYSA-N	1 1 1	1 1 2 15 42 1 62 1 	1 1 2 15 42 1 62 1 	1 1 2 15 42 1 62 1 
CUFGCSGPBRYOBH-UHFFFAOYSA-N	1 1 1	2 11 3 2 35 2 41 2 	2 5 35 2 41 2 78 6 79 2 	2 11 3 2 35 2 41 2 
ORCCSQMJUGMAQU-UHFFFAOYSA-N	1 1 1	4 1 64 3 94 1 	4 1 64 3 91 1 	4 1 64 3 94 1 
OKPRNPZBHHJXBQ-UHFFFAOYSA-N	1 1 1	1 2 2 12 3 1 6 1 22 1 42 1 	1 2 2 12 3 1 6 1 22 1 42 1 	1 2 2 12 3 1 6 1 22 1 42 1 
QDYQPSOFWHXFOR-UHFFFAOYSA-N	1 1 1	1 7 2 6 4 1 5 2 7 2 14 1 32 1 77 4 	1 7 2 6 4 1 5 2 7 2 14 1 32 1 77 4 	1 7 2 6 4 1 5 2 7 2 14 1 32 1 77 4 
KNDOFJFSHZCKGT-UHFFFAOYSA-N	0 1 0	9 6 10 2 53 1 	9 5 10 1 38 1 53 1 	9 6 10 2 53 1 
JEYWNNAZDLFBFF-UHFFFAOYSA-N	1 1 1	2 5 9 12 10 5 12 1 24 1 25 1 35 1 70 1 	9 12 10 6 24 1 25 1 35 1 70 1 78 6 	2 5 9 12 10 5 12 1 24 1 25 1 35 1 70 1 
UZKWTJUDCOPSNM-UHFFFAOYSA-N	1 1 1	1 1 2 2 5 1 25 1 	1 1 2 2 5 1 25 1 	1 1 2 2 5 1 25 1 
DOSDTCPDBPRFHQ-UHFFFAOYSA-N	1 1 1	1 2 9 3 10 2 17 1 77 2 	1 2 9 3 10 2 17 1 77 2 	1 2 9 3 10 2 17 1 77 2 
CAKWRXVKWGUISE-UHFFFAOYSA-N	1 1 1	1 1 2 4 4 1 14 1 	1 1 78 4 80 1 82 1 	1 1 2 4 4 1 14 1 
MPLWNENKBSBMFN-UHFFFAOYSA-N	1 1 1	2 4 5 1 21 1 	2 4 5 1 21 1 	2 4 5 1 21 1 
RCJRILMVFLGCJY-UHFFFAOYSA-N	1 1 1	2 1 9 5 13 1 27 2 	9 5 10 1 78 1 83 2 	2 1 9 5 13 1 27 2 
AEJRTNBCFUOSEM-UHFFFAOYSA-N	1 1 1	1 2 2 2 4 1 9 5 12 1 14 1 	1 2 2 2 4 1 9 5 12 1 82 1 	1 2 2 2 4 1 9 5 12 1 14 1 
NWVVVBRKAWDGAB-UHFFFAOYSA-N	1 1 1	9 4 10 1 17 1 24 1 	9 4 10 1 17 1 24 1 	9 4 10 1 17 1 24 1 
RLFKILXOLJVUNF-UHFFFAOYSA-N	0 1 0	1 2 3 1 9 9 10 7 12 1 24 1 25 1 77 1 	1 2 3 1 9 8 10 4 12 1 24 1 25 1 38 1 39 1 77 1 	1 2 3 1 9 9 10 7 12 1 24 1 25 1 77 1 
CQAQBIQKEFJNRZ-UHFFFAOYSA-N	1 1 1	2 2 8 2 9 8 10 2 12 2 	2 2 8 2 9 8 10 4 78 2 	2 2 8 2 9 8 10 2 12 2 
XFQYOFLFNKCHLG-UHFFFAOYSA-N	1 1 1	8 1 9 3 10 3 18 1 64 1 77 1 	8 1 9 3 10 3 18 1 64 1 77 1 	8 1 9 3 10 3 18 1 64 1 77 1 
LYCAIKOWRPUZTN-NMQOAUCRSA-N	1 1 1	62 1 	62 1 	62 1 
SHDTWSQDHLKGEO-UHFFFAOYSA-N	1 0 1	1 4 2 12 22 1 81 1 	1 4 2 12 22 1 	1 4 2 12 22 1 81 1 
GCVIWLTVOFILLW-UHFFFAOYSA-N	1 1 1	1 4 2 16 6 1 35 1 42 1 	1 4 2 16 6 1 35 1 42 1 	1 4 2 16 6 1 35 1 42 1 
BBDKZWKEPDTENS-UHFFFAOYSA-N	1 1 1	2 3 3 1 5 1 6 1 	5 1 6 1 78 3 79 1 	2 3 3 1 5 1 6 1 
OLLPXZHNCXACMM-CMDGGOBGSA-N	1 1 1	1 1 2 2 6 1 9 5 10 1 77 1 	1 1 2 2 6 1 9 5 10 1 77 1 	1 1 2 2 6 1 9 5 10 1 77 1 
ACIUFBMENRNYHI-UHFFFAOYSA-N	1 1 1	9 8 10 4 39 1 	9 9 10 6 37 1 	9 8 10 4 39 1 
XGBJXPXIFLEYFH-UHFFFAOYSA-N	1 1 1	1 2 2 19 3 1 6 1 34 1 42 1 	1 2 2 14 6 1 34 1 42 1 78 5 79 1 	1 2 2 19 3 1 6 1 34 1 42 1 
VEFLKXRACNJHOV-UHFFFAOYSA-N	1 1 1	2 3 64 2 	2 3 64 2 	2 3 64 2 
JOHIXGUTSXXADV-UHFFFAOYSA-N	1 1 1	1 2 2 7 6 1 	1 2 2 7 6 1 	1 2 2 7 6 1 
WDAIQYFBXLZOHA-UHFFFAOYSA-N	1 1 1	1 2 9 4 10 2 22 2 	1 2 9 4 10 2 22 2 	1 2 9 4 10 2 22 2 
MWGRRMQNSQNFID-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 1 101 1 	1 3 2 1 3 2 25 1 81 1 	1 3 2 1 3 1 101 1 
RSTKTCUSOWRUNR-UHFFFAOYSA-N	1 1 1	1 4 2 1 4 1 6 1 70 1 	1 4 6 1 70 1 78 1 80 1 	1 4 2 1 4 1 6 1 70 1 
GTKWHQWJTVWORA-UHFFFAOYSA-N	1 1 1	9 9 10 1 12 2 14 1 	9 9 10 1 12 2 14 1 	9 9 10 1 12 2 14 1 
YHLBUWVGPXILSW-UHFFFAOYSA-N	1 1 1	1 4 2 5 3 2 	1 4 2 5 3 2 	1 4 2 5 3 2 
